qseqid;sseqid;pident;length;mismatch;gapopen;qstart;qend;sstart;send;evalue;bitscore
cluster_20682;sp|Q9VPR4|NLE_DROME;62.185;476;176;2;289;1707;14;488;0.0;638
cluster_20684;sp|B4R090|FOSL_DROSI;44.118;34;15;1;29;118;67;100;0.70;29.3
cluster_20685;sp|B4NFJ7|LST2_DROWI;43.333;60;34;0;1738;1917;902;961;1.29e-12;70.5
cluster_20686;sp|Q24368|ISWI_DROME;34.340;530;298;12;1701;3236;120;617;7.23e-81;288
cluster_20687;sp|P23414|ACH1_SCHGR;100.000;47;0;0;2867;2727;335;381;2.10e-21;97.8
cluster_20688;sp|Q7KRY7|SCRIB_DROME;39.310;145;88;0;1314;880;186;330;5.31e-24;104
cluster_20688;sp|Q7KRY7|SCRIB_DROME;38.418;177;106;2;1323;799;206;381;1.80e-22;99.8
cluster_20688;sp|Q7KRY7|SCRIB_DROME;36.478;159;101;0;1359;883;217;375;1.45e-21;97.1
cluster_20688;sp|Q7KRY7|SCRIB_DROME;34.973;183;114;3;1314;778;94;275;6.83e-20;91.7
cluster_20688;sp|Q7KRY7|SCRIB_DROME;32.768;177;116;2;1302;778;52;227;8.34e-16;79.0
cluster_20688;sp|Q7KRY7|SCRIB_DROME;33.099;142;94;1;1305;883;27;168;2.42e-14;74.3
cluster_20688;sp|Q7KRY7|SCRIB_DROME;35.294;119;77;0;1359;1003;263;381;3.54e-13;70.5
cluster_20688;sp|Q7KRY7|SCRIB_DROME;35.849;106;65;2;1353;1036;290;392;4.90e-07;50.8
cluster_20689;sp|Q05913|T2FA_DROME;73.563;174;45;1;1659;2180;38;210;9.73e-66;231
cluster_20689;sp|Q05913|T2FA_DROME;50.376;133;51;4;2823;3185;448;577;2.71e-23;104
cluster_20689;sp|Q05913|T2FA_DROME;80.952;21;4;0;2496;2558;320;340;0.021;37.4
cluster_20690;sp|Q9VCA8|ANKHM_DROME;34.167;240;157;1;2189;1473;587;826;1.96e-23;105
cluster_20690;sp|Q9VCA8|ANKHM_DROME;30.500;200;134;3;2087;1503;2415;2614;1.08e-14;77.4
cluster_20690;sp|Q9VCA8|ANKHM_DROME;30.000;210;141;4;2087;1473;2315;2523;3.61e-13;72.4
cluster_20690;sp|Q9VCA8|ANKHM_DROME;30.000;200;136;2;2114;1518;778;974;1.03e-10;64.3
cluster_20690;sp|Q9VCA8|ANKHM_DROME;26.855;283;194;5;2321;1476;685;955;2.21e-10;63.5
cluster_20690;sp|Q9VCA8|ANKHM_DROME;32.418;182;112;5;2045;1518;535;711;3.46e-10;62.8
cluster_20690;sp|Q9VCA8|ANKHM_DROME;26.941;219;156;2;2183;1530;822;1037;4.77e-10;62.4
cluster_20690;sp|Q9VCA8|ANKHM_DROME;25.180;278;195;3;2321;1491;652;917;8.92e-10;61.2
cluster_20690;sp|Q9VCA8|ANKHM_DROME;27.155;232;158;5;2318;1632;2414;2637;3.17e-09;59.7
cluster_20690;sp|Q9VCA8|ANKHM_DROME;26.752;157;113;2;2201;1734;880;1035;4.24e-05;46.2
cluster_20690;sp|Q9VCA8|ANKHM_DROME;27.692;130;92;2;1856;1473;2292;2421;5.33e-04;42.4
cluster_20691;sp|P15007|ENO_DROME;78.161;435;95;0;393;1697;65;499;0.0;660
cluster_20696;sp|Q9VWY6|TAF8_DROME;33.333;87;58;0;4302;4042;16;102;3.94e-08;55.5
cluster_20697;sp|P53354|AMY1_AEDAE;25.000;136;75;5;1188;796;363;476;1.9;30.0
cluster_20698;sp|Q03277|PO11_BRACO;26.818;220;137;5;1053;1688;272;475;4.87e-19;72.4
cluster_20698;sp|Q03277|PO11_BRACO;53.333;30;14;0;1685;1774;475;504;4.87e-19;39.7
cluster_20698;sp|Q03277|PO11_BRACO;30.159;126;80;1;482;835;63;188;3.60e-09;58.2
cluster_20701;sp|Q9VQ56|ERM_DROME;33.333;48;29;1;144;1;429;473;0.003;37.7
cluster_20701;sp|Q9VQ56|ERM_DROME;34.146;41;24;2;141;19;346;383;1.3;29.3
cluster_20702;sp|Q9VHB0|SON_DROME;33.333;72;48;0;1138;923;694;765;2.93e-04;42.0
cluster_20705;sp|Q9VMU4|RL37A_DROME;28.571;35;25;0;276;380;45;79;3.3;26.9
cluster_20707;sp|Q02870|ERCC3_DROME;92.308;13;1;0;2405;2367;196;208;1.8;30.4
cluster_20708;sp|Q9VPF0|ATK_DROME;24.250;400;257;3;2203;1076;554;931;3.58e-24;107
cluster_20708;sp|Q9VPF0|ATK_DROME;25.936;374;253;3;2212;1160;456;828;3.50e-23;104
cluster_20708;sp|Q9VPF0|ATK_DROME;27.688;372;253;7;2251;1160;226;589;3.55e-21;98.2
cluster_20708;sp|Q9VPF0|ATK_DROME;24.390;410;232;9;2158;1163;155;564;1.32e-16;83.2
cluster_20708;sp|Q9VPF0|ATK_DROME;24.314;255;190;2;2287;1532;667;921;3.25e-13;72.4
cluster_20710;sp|Q7KRY7|SCRIB_DROME;45.763;59;31;1;3829;3653;1249;1306;5.44e-06;49.7
cluster_20710;sp|Q7KRY7|SCRIB_DROME;42.308;52;27;1;3829;3674;941;989;0.016;38.5
cluster_20710;sp|Q7KRY7|SCRIB_DROME;35.821;67;42;1;3763;3563;760;825;0.097;35.8
cluster_20710;sp|Q7KRY7|SCRIB_DROME;24.299;107;78;2;3913;3599;1320;1425;0.99;32.7
cluster_20711;sp|Q8INK9|MSRB_DROME;43.871;155;70;3;200;613;32;186;1.14e-34;126
cluster_20712;sp|P51123|TAF1_DROME;64.291;1319;388;19;6628;2837;2;1292;0.0;1496
cluster_20712;sp|P51123|TAF1_DROME;54.920;437;171;8;2578;1295;1331;1750;4.79e-136;473
cluster_20712;sp|P51123|TAF1_DROME;60.317;63;20;2;1222;1034;1893;1950;7.91e-09;59.7
cluster_20714;sp|Q08473|SQD_DROME;80.000;160;32;0;1478;1957;56;215;3.58e-82;268
cluster_20716;sp|Q9VPH8|RBBP5_DROME;30.380;79;46;1;1842;2078;29;98;0.63;32.7
cluster_20716;sp|Q9VPH8|RBBP5_DROME;27.848;79;51;4;660;893;46;119;2.1;31.2
cluster_20717;sp|Q7KRI2|LOLAL_DROME;51.261;119;58;0;1876;1520;6;124;5.17e-41;144
cluster_20719;sp|P20806|7LESS_DROVI;37.500;56;34;1;2437;2601;1944;1999;2.6;30.4
cluster_20720;sp|O17450|PE48_CHRBE;31.667;60;32;2;292;471;148;198;0.062;34.3
cluster_20722;sp|P29981|CP4C1_BLADI;54.979;482;213;4;1670;231;26;505;0.0;552
cluster_20723;sp|Q2M1D1|UFSP2_DROPS;30.508;59;33;2;906;754;452;510;2.8;29.6
cluster_20724;sp|Q8MSX2|MED6_DROME;26.531;49;36;0;763;617;72;120;2.7;28.5
cluster_20725;sp|A1Z9J4|DJ1A_DROME;58.919;185;73;2;648;97;31;213;4.73e-61;192
cluster_20726;sp|P19109|DDX17_DROME;42.727;440;235;7;951;2252;236;664;9.02e-123;384
cluster_20728;sp|B2D0J5|EST6_APIME;31.413;538;323;12;157;1674;28;551;2.80e-72;241
cluster_20729;sp|Q24451|MAN2_DROME;26.278;841;513;28;424;2742;144;945;4.81e-71;258
cluster_20730;sp|Q8INR6|DOT1L_DROME;55.000;20;9;0;806;747;478;497;3.7;28.9
cluster_20731;sp|P26305|LPSBP_PERAM;30.000;140;88;3;253;642;117;256;2.06e-14;73.2
cluster_20731;sp|P26305|LPSBP_PERAM;28.571;140;91;3;643;1038;116;254;2.28e-05;45.8
cluster_20733;sp|Q7Q9F6|KTU_ANOGA;30.667;75;47;2;2169;2384;655;727;2.1;30.8
cluster_20735;sp|P25228|RAB3_DROME;52.761;163;70;2;649;1125;16;175;2.31e-53;184
cluster_20737;sp|Q5TUE9|RM23_ANOGA;68.212;151;46;1;299;745;1;151;9.67e-69;220
cluster_20740;sp|P56562|CUD5_SCHGR;53.947;76;35;0;958;731;4;79;1.12e-24;94.7
cluster_20741;sp|B4HN85|BOP1_DROSE;35.897;39;24;1;2043;1930;708;746;2.0;30.4
cluster_20742;sp|B3NY08|DM7C_DROER;28.986;69;44;2;1239;1430;111;179;1.2;30.8
cluster_20743;sp|O44219|ZW10_DROGR;30.909;55;38;0;2744;2908;222;276;0.65;32.7
cluster_20746;sp|Q9VZS5|RL28_DROME;44.000;25;14;0;1478;1552;100;124;8.0;27.7
cluster_20748;sp|Q28YX9|U605_DROPS;26.984;126;68;4;153;509;9;117;0.001;40.0
cluster_20748;sp|Q28YX9|U605_DROPS;35.484;31;20;0;162;254;275;305;2.8;29.3
cluster_20750;sp|P11424|IMAP_DROFU;33.333;42;28;0;1610;1485;4;45;1.0;28.5
cluster_20752;sp|O18598|GST1_BLAGE;59.606;203;82;0;58;666;1;203;7.82e-79;236
cluster_20754;sp|O61369|PICO_DROAN;36.774;465;269;8;2167;803;1;450;1.81e-85;280
cluster_20755;sp|Q7QGS3|NUBP2_ANOGA;70.980;255;74;0;1165;401;1;255;5.91e-134;386
cluster_20761;sp|Q26474|LACH_SCHAM;30.605;281;175;7;532;1317;35;314;5.81e-31;123
cluster_20762;sp|O61369|PICO_DROAN;24.053;449;287;11;257;1462;2;443;9.93e-24;104
cluster_20765;sp|P08761|MSRA_DROME;41.176;34;20;0;245;346;1;34;6.5;29.3
cluster_20766;sp|Q11001|AMPM_MANSE;28.333;60;41;2;700;876;12;70;0.41;32.7
cluster_20767;sp|P32845|NULLO_DROME;27.848;79;57;0;1497;1261;129;207;1.2;30.4
cluster_20768;sp|P23572|CDK1_DROME;67.708;288;93;0;2674;1811;1;288;3.10e-142;425
cluster_20770;sp|Q9NGC3|CEG1A_DROME;37.500;32;20;0;1039;1134;962;993;1.5;30.4
cluster_20771;sp|Q9VBY8|UN13B_DROME;25.681;514;357;11;273;1763;601;1106;5.36e-53;199
cluster_20773;sp|P0DQI8|ASI1A_MACAT;29.412;51;32;1;217;369;3;49;2.4;27.3
cluster_20774;sp|Q9VF81|TMTC4_DROME;27.848;79;57;0;1908;2144;512;590;0.002;40.8
cluster_20774;sp|Q9VF81|TMTC4_DROME;23.022;139;107;0;1929;2345;485;623;0.006;39.3
cluster_20776;sp|Q02870|ERCC3_DROME;28.333;60;42;1;972;1151;433;491;5.5;28.1
cluster_20778;sp|Q03372|HMSH_DROME;89.011;91;10;0;484;212;407;497;1.93e-46;168
cluster_20779;sp|B3LXF2|DGKH_DROAN;33.824;68;44;1;3647;3444;1845;1911;0.11;35.8
cluster_20780;sp|B0X755|U518_CULQU;30.159;63;43;1;2118;1933;345;407;0.14;34.3
cluster_20782;sp|Q9VLU5|WWOX_DROME;27.206;272;180;7;1379;597;109;373;3.21e-17;82.8
cluster_20783;sp|Q94521|DNAT_DROME;25.000;208;143;7;195;791;57;260;0.001;39.7
cluster_20784;sp|Q24157|BRN_DROME;28.421;285;184;8;436;1269;52;323;3.27e-30;119
cluster_20785;sp|Q9VNH6|EXOC4_DROME;41.463;41;21;1;2891;3013;758;795;3.0;30.4
cluster_20788;sp|Q7Q727|QTRT2_ANOGA;35.185;54;28;2;614;775;253;299;1.3;30.0
cluster_20791;sp|Q8SZA8|ADXH2_DROME;69.912;113;34;0;444;782;39;151;1.87e-53;179
cluster_20792;sp|Q9U3W6|MAB21_DROME;28.448;116;61;6;835;1134;238;347;0.019;36.2
cluster_20793;sp|P62154|CALM_LOCMI;31.429;70;41;1;2819;2610;16;78;0.003;38.1
cluster_20793;sp|P62154|CALM_LOCMI;23.387;124;86;2;2999;2634;27;143;0.11;33.1
cluster_20795;sp|Q25490|APLP_MANSE;40.741;27;13;1;656;736;2977;3000;6.1;28.5
cluster_20796;sp|P49291|LAZA_SCHAM;34.161;161;102;4;635;159;28;186;9.02e-20;83.6
cluster_20798;sp|P23414|ACH1_SCHGR;37.857;280;160;7;163;969;29;305;2.17e-59;205
cluster_20799;sp|P36179|2AAA_DROME;31.447;159;103;3;1041;580;115;272;3.13e-12;67.0
cluster_20799;sp|P36179|2AAA_DROME;23.567;157;115;2;1044;589;195;351;0.092;33.5
cluster_20801;sp|Q9V3J8|WDS_DROME;27.200;125;83;3;809;453;141;263;1.46e-07;52.0
cluster_20801;sp|Q9V3J8|WDS_DROME;24.194;124;85;4;1206;850;201;320;0.048;34.7
cluster_20801;sp|Q9V3J8|WDS_DROME;21.875;128;96;3;1212;829;73;196;0.88;30.4
cluster_20801;sp|Q9V3J8|WDS_DROME;22.414;116;82;4;1206;868;159;269;1.0;30.4
cluster_20802;sp|Q9W1B0|GEK_DROME;33.483;669;383;15;163;2037;54;704;3.93e-93;334
cluster_20802;sp|Q9W1B0|GEK_DROME;20.183;545;346;18;3943;5451;958;1455;5.77e-10;63.5
cluster_20803;sp|B3LYS5|FOXO_DROAN;69.403;268;57;6;278;1066;38;285;1.26e-89;302
cluster_20803;sp|B3LYS5|FOXO_DROAN;44.000;25;14;0;1400;1474;469;493;1.2;32.0
cluster_20805;sp|Q9VMJ7|KDM5_DROME;42.000;50;28;1;1397;1546;451;499;1.81e-07;54.7
cluster_20807;sp|Q9VXT5|C19L2_DROME;40.047;422;225;7;1419;220;272;687;6.35e-88;296
cluster_20807;sp|Q9VXT5|C19L2_DROME;37.838;74;33;4;2271;2068;143;209;0.002;40.4
cluster_20808;sp|B4HKJ7|SMG_DROSE;31.884;276;147;7;2462;1686;513;764;7.44e-28;120
cluster_20808;sp|B4HKJ7|SMG_DROSE;33.659;205;85;3;3038;2577;73;277;2.18e-22;102
cluster_20809;sp|P51899|NU5M_ANOAR;24.706;85;63;1;454;708;14;97;1.6;28.9
cluster_20810;sp|Q9V4A7|PLXB_DROME;41.026;39;21;1;841;731;810;848;2.8;30.0
cluster_20812;sp|Q9W5Y0|NEP3_DROME;26.667;60;43;1;2088;2264;439;498;3.2;29.6
cluster_20813;sp|Q9NJH0|EF1G_DROME;63.717;226;79;2;1901;1227;1;224;1.15e-91;292
cluster_20813;sp|Q9NJH0|EF1G_DROME;78.710;155;33;0;1040;576;277;431;1.44e-83;271
cluster_20815;sp|P83099|KPC4_DROME;37.838;74;45;1;2228;2007;135;207;6.51e-07;52.4
cluster_20815;sp|P83099|KPC4_DROME;33.333;48;26;2;2213;2070;217;258;0.89;32.3
cluster_20818;sp|Q9Y123|RFT1_DROME;42.190;557;292;7;349;1971;1;543;1.73e-112;363
cluster_20819;sp|Q9VR91|HERC2_DROME;25.107;466;286;13;241;1599;2951;3366;1.28e-24;110
cluster_20819;sp|Q9VR91|HERC2_DROME;25.962;416;217;12;580;1644;4055;4440;1.40e-20;97.1
cluster_20819;sp|Q9VR91|HERC2_DROME;25.344;363;214;9;433;1473;3049;3370;1.14e-18;90.5
cluster_20819;sp|Q9VR91|HERC2_DROME;30.137;219;125;7;472;1122;659;851;1.13e-11;67.8
cluster_20819;sp|Q9VR91|HERC2_DROME;23.214;224;148;2;433;1104;4218;4417;2.62e-10;63.2
cluster_20819;sp|Q9VR91|HERC2_DROME;29.054;148;99;3;427;864;4270;4413;4.48e-09;59.3
cluster_20819;sp|Q9VR91|HERC2_DROME;24.906;265;161;7;514;1287;619;852;7.12e-09;58.5
cluster_20819;sp|Q9VR91|HERC2_DROME;32.692;156;92;6;1066;1506;623;774;1.73e-08;57.4
cluster_20820;sp|Q17N69|LIS1_AEDAE;26.766;269;169;9;1606;2361;149;406;1.27e-10;64.3
cluster_20820;sp|Q17N69|LIS1_AEDAE;22.744;277;176;8;1603;2367;106;366;1.40e-09;61.2
cluster_20821;sp|Q9VAQ7|SLU7_DROME;68.925;428;123;5;1129;2403;8;428;0.0;566
cluster_20821;sp|Q9VAQ7|SLU7_DROME;62.500;40;15;0;2716;2835;535;574;4.18e-08;55.8
cluster_20825;sp|Q9V7A7|GPAN1_DROME;36.716;335;182;10;1627;656;7;322;2.83e-57;194
cluster_20828;sp|Q9W2S3|BTBD9_DROME;35.156;128;74;4;430;801;37;159;1.20e-13;72.4
cluster_20829;sp|P28517|CYPR_CALVI;52.717;184;86;1;112;663;21;203;4.73e-60;203
cluster_20830;sp|A8J4S9|TREA_APIME;50.364;550;257;4;1854;214;38;574;0.0;578
cluster_20832;sp|P21187|PABP_DROME;33.735;83;44;2;753;1001;183;254;4.43e-06;49.3
cluster_20832;sp|P21187|PABP_DROME;37.500;72;41;2;753;968;287;354;2.75e-04;43.5
cluster_20832;sp|P21187|PABP_DROME;28.395;81;55;1;753;995;2;79;0.008;38.9
cluster_20833;sp|Q29KL8|DAAF1_DROPS;31.707;123;62;2;1047;685;88;190;1.08e-06;50.8
cluster_20834;sp|Q03042|KGP1_DROME;45.455;22;12;0;185;250;669;690;4.3;29.6
cluster_20835;sp|Q9VJN9|SEMP1_DROME;30.736;231;143;5;266;928;24;247;1.38e-28;110
cluster_20836;sp|P45437|COPB_DROME;39.394;33;20;0;121;23;858;890;0.98;29.6
cluster_20838;sp|Q9VUX2|MIB_DROME;32.110;218;144;2;285;926;572;789;6.29e-21;93.2
cluster_20838;sp|Q9VUX2|MIB_DROME;32.984;191;124;2;321;881;617;807;1.41e-16;80.1
cluster_20838;sp|Q9VUX2|MIB_DROME;34.307;137;90;0;471;881;568;704;4.60e-12;66.2
cluster_20839;sp|P29981|CP4C1_BLADI;34.279;458;272;11;2672;1353;38;484;3.90e-61;215
cluster_20841;sp|B4MQJ1|QVR_DROWI;28.333;120;71;6;541;191;42;149;0.011;34.3
cluster_20843;sp|Q9U4H5|AMX_DROME;59.677;186;61;5;360;908;110;284;1.99e-71;226
cluster_20844;sp|O61369|PICO_DROAN;37.473;459;274;6;389;1747;5;456;5.81e-102;317
cluster_20845;sp|P23380|VATL_DROME;92.857;154;11;0;135;596;6;159;3.46e-90;275
cluster_20846;sp|Q24764|CCCP_DROYA;26.407;231;160;4;3094;2423;30;257;1.64e-19;88.2
cluster_20847;sp|P98092|HMCT_BOMMO;25.767;163;76;7;5109;4756;2428;2590;1.0;32.7
cluster_20849;sp|P36958|RPB9_DROME;25.581;43;31;1;2181;2309;72;113;4.7;28.5
cluster_20852;sp|Q95UN8|M3KSL_DROME;36.364;55;33;1;542;378;756;808;0.34;33.5
cluster_20853;sp|Q9VYV5|FUT8_DROME;61.895;475;172;3;5079;3655;151;616;0.0;624
cluster_20855;sp|Q8MUJ1|EIGER_DROME;36.893;103;60;3;1768;1472;314;415;3.03e-12;68.6
cluster_20856;sp|Q9V3C5|RIC1_DROME;52.265;287;100;8;1;831;871;1130;4.69e-79;274
cluster_20856;sp|Q9V3C5|RIC1_DROME;42.268;97;48;4;1294;1572;1234;1326;5.05e-11;64.7
cluster_20857;sp|Q9VVH9|SO74D_DROME;25.000;64;48;0;1978;2169;635;698;2.0;30.8
cluster_20858;sp|A1Z9L3|DHX8_DROME;26.786;56;31;1;138;305;1155;1200;3.2;29.3
cluster_20860;sp|Q9VS24|MELT_DROME;52.773;559;193;19;1819;302;445;985;3.79e-141;450
cluster_20860;sp|Q9VS24|MELT_DROME;53.264;383;167;4;3163;2018;1;372;1.98e-116;383
cluster_20861;sp|P49010|HEXC_BOMMO;50.163;614;276;10;303;2123;6;596;0.0;598
cluster_20863;sp|Q9VZS6|NSMA_DROME;29.412;34;24;0;125;24;42;75;6.5;26.2
cluster_20864;sp|Q9V333|KDM4A_DROME;26.471;102;67;1;2729;3010;174;275;1.9;32.0
cluster_20866;sp|Q29FE1|DBR1_DROPS;47.619;588;221;11;1984;329;1;537;1.61e-174;509
cluster_20867;sp|Q9W040|OSM1_DROME;50.000;26;12;1;1341;1418;188;212;6.7;28.1
cluster_20868;sp|Q9VW60|ADCY2_DROME;41.176;289;153;7;1685;867;1013;1300;1.03e-49;192
cluster_20868;sp|Q9VW60|ADCY2_DROME;36.612;183;102;3;4240;3695;234;403;8.23e-25;111
cluster_20868;sp|Q9VW60|ADCY2_DROME;48.193;83;41;1;3536;3288;406;486;1.27e-19;94.7
cluster_20868;sp|Q9VW60|ADCY2_DROME;24.696;247;149;6;1592;924;236;469;4.26e-18;89.7
cluster_20868;sp|Q9VW60|ADCY2_DROME;35.714;84;40;2;3527;3306;1220;1299;9.01e-08;55.8
cluster_20868;sp|Q9VW60|ADCY2_DROME;32.432;74;43;2;3958;3758;1109;1182;0.33;34.3
cluster_20869;sp|M9NEY8|DMAD_DROME;30.000;80;42;3;636;439;2064;2143;1.7;29.3
cluster_20870;sp|Q9VYA0|NADE_DROME;69.540;696;211;1;239;2323;1;696;0.0;1056
cluster_20871;sp|P41827|HSP74_ANOAL;27.848;79;54;1;1677;1450;537;615;0.011;38.1
cluster_20872;sp|O46043|PARG_DROME;51.587;504;219;8;2246;768;29;518;5.41e-147;451
cluster_20873;sp|Q9VBP3|TNKS_DROME;30.169;769;433;17;1539;3557;30;790;1.41e-70;259
cluster_20873;sp|Q9VBP3|TNKS_DROME;29.435;761;411;16;1194;3155;48;789;1.83e-66;246
cluster_20873;sp|Q9VBP3|TNKS_DROME;29.130;793;481;21;1803;3992;15;789;1.53e-63;237
cluster_20873;sp|Q9VBP3|TNKS_DROME;28.232;758;413;17;1026;2918;26;779;6.23e-59;222
cluster_20873;sp|Q9VBP3|TNKS_DROME;28.113;811;483;28;1869;4091;8;788;5.31e-56;213
cluster_20873;sp|Q9VBP3|TNKS_DROME;33.180;217;125;7;5172;5801;491;694;2.70e-21;100
cluster_20873;sp|Q9VBP3|TNKS_DROME;36.842;152;86;4;5172;5621;646;789;7.69e-16;82.8
cluster_20873;sp|Q9VBP3|TNKS_DROME;33.140;172;101;5;5157;5657;25;187;2.29e-15;81.3
cluster_20873;sp|Q9VBP3|TNKS_DROME;42.169;83;48;0;5163;5411;214;296;1.52e-09;62.0
cluster_20873;sp|Q9VBP3|TNKS_DROME;36.522;115;64;2;5247;5585;207;314;3.22e-08;57.8
cluster_20873;sp|Q9VBP3|TNKS_DROME;28.934;197;126;3;5172;5720;97;293;1.07e-06;52.8
cluster_20873;sp|Q9VBP3|TNKS_DROME;31.068;103;67;1;5172;5480;713;811;3.16e-04;44.7
cluster_20873;sp|Q9VBP3|TNKS_DROME;26.667;180;105;7;5199;5669;382;557;0.001;42.7
cluster_20875;sp|P17972|KCNAW_DROME;35.052;97;58;2;1761;1474;2;94;8.06e-06;47.8
cluster_20876;sp|O46036|CTBP_DROME;26.966;178;118;6;790;260;151;317;4.28e-05;44.3
cluster_20877;sp|Q8MVS5|GLT35_DROME;31.034;58;30;2;463;320;445;502;4.8;29.6
cluster_20878;sp|P42124|EZ_DROME;62.374;792;243;11;169;2475;1;760;0.0;950
cluster_20879;sp|Q7QCW2|SPNE_ANOGA;51.515;33;16;0;887;789;130;162;0.95;31.2
cluster_20880;sp|P23572|CDK1_DROME;39.407;236;138;3;345;1046;55;287;2.67e-57;185
cluster_20880;sp|P23572|CDK1_DROME;39.683;63;38;0;88;276;1;63;2.67e-57;54.7
cluster_20881;sp|P42003|MAD_DROME;72.000;475;113;4;2483;1059;1;455;0.0;640
cluster_20882;sp|Q7JQ07|MOS1T_DROMA;39.344;61;35;1;610;434;229;289;0.004;38.9
cluster_20885;sp|Q9VQ26|RB3GP_DROME;33.640;761;452;15;2980;773;1;733;3.17e-100;335
cluster_20886;sp|P39736|BX42_DROME;69.361;532;147;6;66;1619;1;530;0.0;644
cluster_20893;sp|Q9VHH9|JHD1_DROME;29.570;186;113;4;1009;1521;1133;1315;6.38e-10;62.4
cluster_20893;sp|Q9VHH9|JHD1_DROME;21.122;303;182;8;388;1278;1062;1313;1.17e-06;51.6
cluster_20895;sp|B4J613|AKTP1_DROGR;25.714;70;51;1;454;663;135;203;5.4;27.7
cluster_20897;sp|Q03751|DNJC5_DROME;59.917;242;71;5;273;929;6;244;3.73e-67;221
cluster_20899;sp|Q17H91|GATA_AEDAE;57.600;500;165;4;4158;2668;34;489;1.45e-179;542
cluster_20900;sp|Q09101|HIG_DROME;30.213;235;135;6;2226;2906;739;952;4.91e-21;98.6
cluster_20900;sp|Q09101|HIG_DROME;27.679;224;152;5;2442;3089;732;953;2.91e-20;95.9
cluster_20900;sp|Q09101|HIG_DROME;27.966;236;160;5;1278;1961;719;952;3.64e-20;95.5
cluster_20900;sp|Q09101|HIG_DROME;30.603;232;147;7;1473;2138;726;953;9.28e-20;94.4
cluster_20900;sp|Q09101|HIG_DROME;27.615;239;146;6;1857;2552;734;952;1.53e-17;87.0
cluster_20900;sp|Q09101|HIG_DROME;25.404;433;262;17;1500;2735;561;953;2.14e-17;86.7
cluster_20900;sp|Q09101|HIG_DROME;31.214;173;107;7;1293;1784;784;953;8.37e-15;78.2
cluster_20900;sp|Q09101|HIG_DROME;28.037;107;76;1;2772;3092;724;829;2.38e-09;60.5
cluster_20900;sp|Q09101|HIG_DROME;33.333;63;39;1;210;389;831;893;1.26e-05;48.1
cluster_20900;sp|Q09101|HIG_DROME;28.090;89;42;2;285;500;796;879;1.7;31.2
cluster_20900;sp|Q09101|HIG_DROME;33.962;53;31;1;222;380;720;768;5.7;29.6
cluster_20905;sp|Q24298|CADE_DROME;28.000;50;36;0;535;684;26;75;0.28;32.0
cluster_20906;sp|Q9VR91|HERC2_DROME;34.726;1077;587;19;4590;1618;3838;4884;3.92e-172;588
cluster_20906;sp|Q9VR91|HERC2_DROME;37.057;367;224;5;4155;3070;2986;3350;1.25e-62;237
cluster_20906;sp|Q9VR91|HERC2_DROME;36.877;301;171;9;3906;3040;615;908;1.87e-41;167
cluster_20906;sp|Q9VR91|HERC2_DROME;32.342;269;177;3;3855;3061;3034;3301;1.65e-32;138
cluster_20906;sp|Q9VR91|HERC2_DROME;35.648;216;131;5;4179;3547;3136;3348;4.48e-31;133
cluster_20906;sp|Q9VR91|HERC2_DROME;30.738;244;160;5;4179;3463;627;866;1.45e-23;108
cluster_20906;sp|Q9VR91|HERC2_DROME;28.846;156;109;1;3525;3064;2987;3142;1.31e-12;72.4
cluster_20906;sp|Q9VR91|HERC2_DROME;27.068;133;67;4;3432;3067;571;684;4.41e-04;44.3
cluster_20908;sp|Q9VGY6|SKEL1_DROME;71.315;251;70;2;90;836;27;277;3.67e-127;387
cluster_20909;sp|P10674|FAS1_DROME;38.235;34;18;1;818;726;362;395;8.0;28.9
cluster_20912;sp|P49846|TAF5_DROME;30.417;240;150;4;749;1453;429;656;2.27e-25;109
cluster_20912;sp|P49846|TAF5_DROME;28.646;192;128;3;731;1297;465;650;3.84e-17;83.6
cluster_20912;sp|P49846|TAF5_DROME;24.457;184;105;4;1079;1531;379;561;1.23e-09;59.7
cluster_20912;sp|P49846|TAF5_DROME;20.755;106;81;1;719;1027;545;650;0.012;37.0
cluster_20914;sp|Q9VWR8|DPY19_DROME;28.571;63;41;2;258;443;526;585;0.64;28.9
cluster_20915;sp|O61734|CYCL_DROME;62.848;323;110;5;421;1365;12;332;1.91e-130;400
cluster_20915;sp|O61734|CYCL_DROME;57.009;107;46;0;1407;1727;307;413;2.21e-36;141
cluster_20915;sp|O61734|CYCL_DROME;22.500;40;31;0;760;879;319;358;1.2;31.2
cluster_20917;sp|Q9XYN7|PSB3_DROME;68.780;205;64;0;2122;1508;1;205;7.14e-107;323
cluster_20918;sp|P12024|CHAO_DROME;26.087;69;44;2;1577;1774;326;390;6.0;29.6
cluster_20919;sp|P25867|UBCD1_DROME;95.862;145;6;0;457;891;3;147;2.72e-93;292
cluster_20920;sp|B4GIU9|BOP1_DROPE;40.625;32;19;0;1024;929;333;364;2.2;29.3
cluster_20924;sp|O02437|YELL_DROSU;33.077;390;239;11;149;1297;38;412;1.71e-60;216
cluster_20926;sp|Q9V9S7|SYDE_DROME;31.250;48;32;1;892;752;256;303;5.1;29.6
cluster_20928;sp|Q9VGL8|TBWKD_DROME;29.333;75;45;2;665;462;225;298;1.1;30.8
cluster_20931;sp|Q94526|ORK1_DROME;36.667;60;38;0;1198;1019;90;149;7.71e-09;57.0
